"cid","pubchem_name","pid","cid_other","wwm","ppm","chembl","wwm_name","ppm_name","chembl_name","chembl_id"
172988,"izonsteride",172988,NA,0,0,1,NA,NA,"izonsteride","CHEMBL2104854"
11691242,"ji-101",11691242,NA,0,0,1,NA,NA,"ji-101","CHEMBL3545155"
11952856,"bgb-102",11952856,NA,0,0,1,NA,NA,"jnj-26483327","CHEMBL3545133"
46911863,"jnj-38877605",46911863,NA,0,0,1,NA,NA,"jnj-38877605","CHEMBL2133806"
16755766,"jnj-39393406",16755766,NA,0,0,1,NA,NA,"jnj-39393406","CHEMBL3545291"
25230468,"edicotinib",25230468,NA,0,0,1,NA,NA,"jnj-40346527","CHEMBL3545319"
5282165,"josamycin",5282165,"3804,5284579,6419972,28107,5474986,5353695,24140143,122174042,126969097,134692189,137706167",0,1,1,NA,"josamycin","josamycin","CHEMBL224436"
10255,"kainic acid",10255,NA,0,0,1,NA,NA,"kainic acid","CHEMBL275040"
443836,"kalafungin",443836,"283138",0,0,1,NA,NA,"kalafungin","CHEMBL1908343"
6032,"kanamycin",6032,NA,0,0,1,NA,NA,"kanamycin","CHEMBL1384"
441374,"kanamycin sulfate",6032,"6032",0,1,1,NA,"kanamycin sulfate","kanamycin sulfate","CHEMBL1446"
76971050,"kasal",76971050,NA,0,0,1,NA,NA,"kasal","CHEMBL2108488"
75412604,"934760-90-4",17747011,NA,0,0,1,NA,NA,"kd3010","CHEMBL3545114"
3824,"kebuzone",3824,NA,0,1,1,NA,"kebuzone","kebuzone","CHEMBL2107720"
3821,"ketamine",3821,NA,0,0,1,NA,NA,"ketamine","CHEMBL742"
15851,"ketamine hydrochloride",3821,NA,0,1,1,NA,"ketamine hydrochloride","ketamine hydrochloride","CHEMBL1714"
3822,"ketanserin",3822,NA,0,1,1,NA,"ketanserin","ketanserin","CHEMBL51"
3054741,"ketazocine",3054741,NA,0,0,1,NA,NA,"ketazocine","CHEMBL2107292"
33746,"ketazolam",33746,NA,0,0,1,NA,NA,"ketazolam","CHEMBL2104356"
34006,"kethoxal",34006,NA,0,0,1,NA,NA,"kethoxal","CHEMBL2106348"
28424,"ketipramine",28424,NA,0,0,1,NA,NA,"ketipramine","CHEMBL2110856"
20057006,"ketipramine fumarate",28424,NA,0,0,1,NA,NA,"ketipramine fumarate","CHEMBL2106352"
10101,"ketobemidone",10101,NA,0,1,1,NA,"ketobemidone","ketobemidone","CHEMBL47072"
68946,"ketocaine",68946,NA,0,0,1,NA,NA,"ketocaine","CHEMBL2107306"
23668,"7488-92-8",23668,NA,0,0,1,NA,NA,"ketocainol","CHEMBL2104326"
5490677,"ketorfanol",5490677,NA,0,0,1,NA,NA,"ketorfanol","CHEMBL2104366"
3826,"ketorolac",3826,NA,0,0,1,NA,NA,"ketorolac","CHEMBL469"
3827,"ketotifen",3827,NA,0,0,1,NA,NA,"ketotifen","CHEMBL534"
5282408,"ketotifen fumarate",3827,NA,0,1,1,NA,"ketotifen fumarate","ketotifen fumarate","CHEMBL1633"
135436541,"ketotrexate",135436541,NA,0,0,1,NA,NA,"ketotrexate","CHEMBL12213"
3828,"khellin",3828,NA,0,0,1,NA,NA,"khellin","CHEMBL44746"
441966,"khelloside",441966,NA,0,0,1,NA,NA,"khelloside","CHEMBL3989710"
16656889,"linzagolix",16656889,NA,0,0,1,NA,NA,"klh-2109","CHEMBL3544948"
91932566,"kolfocon a",91932566,NA,0,0,1,NA,NA,"kolfocon a","CHEMBL2108384"
9549295,"krn-633",9549295,NA,0,0,1,NA,NA,"krn-633","CHEMBL406381"
11155874,"krp-203 free base",11155874,NA,0,0,1,NA,NA,"krp203","CHEMBL3545101"
5416,"7439-90-9",5416,NA,0,0,1,NA,NA,"krypton","CHEMBL1233877"
66380,"krypton-81m",66380,NA,0,0,1,NA,NA,"krypton kr 81m","CHEMBL1201096"
11427553,"kw-2449",11427553,NA,0,0,1,NA,NA,"kw-2449","CHEMBL1908397"
56847547,"unii-2trh1ex32k",54771494,NA,0,0,1,NA,NA,"kw-2450","CHEMBL3545156"
23635314,"kx2-391",23635314,NA,0,0,1,NA,NA,"kx2-391","CHEMBL571546"
6305,"l-tryptophan",6305,NA,0,1,0,NA,"l-tryptophan",NA,NA
3869,"labetalol",3869,NA,0,0,1,NA,NA,"labetalol","CHEMBL429"
91668184,"labetuzumab govitecan",91668184,NA,0,0,1,NA,NA,"labetuzumab govitecan","CHEMBL3544923"
6918284,"labradimil",6918284,NA,0,0,1,NA,NA,"labradimil","CHEMBL2105864"
14416,"lachesine",14416,NA,0,0,1,NA,NA,"lachesine","CHEMBL2110848"
14415,"lachesine chloride",14416,NA,0,0,1,NA,NA,"lachesine chloride","CHEMBL2106313"
5311217,"lacidipine",5311217,NA,0,0,1,NA,NA,"lacidipine","CHEMBL460291"
76958929,"unii-744l89at9t",76958930,NA,0,0,1,NA,NA,"lactalfate","CHEMBL2108386"
612,"lactic acid",612,NA,0,1,1,NA,"lactic acid","lactic acid","CHEMBL1200559"
157355,"lactitol",157355,NA,0,1,1,NA,"lactitol","lactitol","CHEMBL296306"
104938,"5989-81-1",84571,"84571",0,0,1,NA,NA,"lactose monohydrate","CHEMBL2106323"
3037558,"d-glucose,4-o-|a-d-galactopyranosyl-",3037558,NA,0,0,1,NA,NA,"lactose, anhydrous","CHEMBL417016"
11333,"lactulose",11333,"3872,16217605,11024312,16760534,131839611",0,1,1,NA,"lactulose","lactulose","CHEMBL1237068"
11372270,"ladarixin",11372270,NA,0,0,1,NA,NA,"ladarixin","CHEMBL189475"
216232,"ladirubicin",216232,NA,0,0,1,NA,NA,"ladirubicin","CHEMBL2103926"
54684599,"laflunimus",54684599,NA,0,0,1,NA,NA,"laflunimus","CHEMBL142218"
5282136,"lafutidine",5282136,NA,0,0,1,NA,NA,"lafutidine","CHEMBL1742461"
5748855,"lagatide",5748855,NA,0,0,1,NA,NA,"lagatide","CHEMBL2218863"
3037236,"laidlomycin propionate",3037236,NA,0,0,1,NA,NA,"laidlomycin propionate","CHEMBL2110869"
23674236,"laidlomycin propionate potassium",3037236,NA,0,0,1,NA,NA,"laidlomycin propionate potassium","CHEMBL2106400"
3038484,"lamifiban",3038484,NA,0,1,1,NA,"lamifiban","lamifiban","CHEMBL108111"
3038483,"lamifiban hydrochloride",3038484,NA,0,0,1,NA,NA,"lamifiban hydrochloride","CHEMBL2107284"
71988,"lamtidine",71988,NA,0,0,1,NA,NA,"lamtidine","CHEMBL2105110"
67979346,"lanabecestat",67979346,NA,0,0,1,NA,NA,"lanabecestat","CHEMBL3989948"
72696794,"lanabecestat camsylate",72696794,NA,0,0,1,NA,NA,"lanabecestat camsylate","CHEMBL3989942"
656630,"lanatoside c",656630,NA,0,1,1,NA,"lanatoside c","lanatoside c","CHEMBL506569"
121489349,"lancovutide",121489349,"86289378,139593411",0,0,1,NA,NA,"lancovutide","CHEMBL2108327"
114905,"landiolol",114905,NA,0,0,1,NA,NA,"landiolol","CHEMBL1742466"
46220503,"landipirdine",46220503,NA,0,0,1,NA,NA,"landipirdine","CHEMBL1082508"
3086681,"lanepitant",3086681,NA,0,0,1,NA,NA,"lanepitant","CHEMBL42407"
9794203,"lanicemine",9794203,NA,0,0,1,NA,NA,"lanicemine","CHEMBL467084"
6450806,"laniquidar",6450806,NA,0,0,1,NA,NA,"laniquidar","CHEMBL539378"
3002820,"lanoconazole",3002820,NA,0,1,1,NA,"lanoconazole","lanoconazole","CHEMBL1555126"
75778,"stearyl palmitate",75778,NA,0,0,1,NA,NA,"lanolin","CHEMBL2108387"
52918384,"lanopepden",52918384,NA,0,0,1,NA,NA,"lanopepden","CHEMBL3301608"
71571564,"lanopepden mesylate",52918384,NA,0,0,1,NA,NA,"lanopepden mesylate","CHEMBL3301616"
198707,"lanperisone",198707,NA,0,0,1,NA,NA,"lanperisone","CHEMBL1951050"
6445785,"lanproston",6445785,NA,0,0,1,NA,NA,"lanproston","CHEMBL2105063"
6918011,"lanreotide",6918011,"71349,122173799,44270249,134694358,138393800",0,0,1,NA,NA,"lanreotide","CHEMBL1201185"
71349,"lanreotide",71349,"6918010,6918011,91668159,138115011",0,1,1,NA,"lanreotide acetate","lanreotide acetate","CHEMBL1201184"
168924,"lanthanum carbonate",767,NA,0,1,1,NA,"lanthanum carbonate","lanthanum carbonate","CHEMBL2096647"
9874248,"lapaquistat acetate",9874248,NA,0,0,1,NA,NA,"lapaquistat acetate","CHEMBL435224"
208908,"lapatinib",208908,NA,0,0,1,NA,NA,"lapatinib","CHEMBL554"
9847295,"lapisteride",9847295,NA,0,0,1,NA,NA,"lapisteride","CHEMBL2104358"
65821,"laprafylline",65821,NA,0,0,1,NA,NA,"laprafylline","CHEMBL2107202"
22660,"lapyrium",22660,NA,0,0,1,NA,NA,"lapyrium","CHEMBL1201786"
22659,"lapyrium chloride",22660,NA,0,0,1,NA,NA,"lapyrium chloride","CHEMBL1201787"
54677946,"laquinimod",54677946,NA,0,0,1,NA,NA,"laquinimod","CHEMBL66092"
23697158,"laquinimod sodium",54677946,NA,0,0,1,NA,NA,"laquinimod sodium","CHEMBL2103814"
9810532,"larazotide",9810532,NA,0,0,1,NA,NA,"larazotide","CHEMBL2105646"
44146842,"larazotide acetate",9810532,NA,0,0,1,NA,NA,"larazotide acetate","CHEMBL2103815"
3081349,"cloretazine",3081349,NA,0,0,1,NA,NA,"laromustine","CHEMBL167691"
9867642,"laropiprant",9867642,NA,0,0,1,NA,NA,"laropiprant","CHEMBL426559"
67330085,"loxo-101 sulfate",46188928,NA,0,0,1,NA,NA,"larotrectinib sulfate","CHEMBL3989939"
16071896,"las101057",16071896,NA,0,0,1,NA,NA,"las101057","CHEMBL1672627"
5360807,"lasalocid",5360807,NA,0,0,1,NA,NA,"lasalocid","CHEMBL145347"
464372,"lasinavir",464372,NA,0,0,1,NA,NA,"lasinavir","CHEMBL2104331"
11610526,"lasmiditan",11610526,NA,0,0,1,NA,NA,"lasmiditan","CHEMBL3039520"
216416,"lasofoxifene",216416,NA,0,1,1,NA,"lasofoxifene","lasofoxifene","CHEMBL328190"
47499,"latamoxef",47499,NA,0,1,0,NA,"latamoxef",NA,NA
5311221,"latanoprost",5311221,NA,0,1,1,NA,"latanoprost","latanoprost","CHEMBL1051"
11156438,"latanoprostene bunod",11156438,NA,0,1,1,NA,"latanoprostene bunod","latanoprostene bunod","CHEMBL2364612"
197033,"dimebolin",197033,NA,0,0,1,NA,NA,"latrepirdine","CHEMBL589390"
23729232,"97657-92-6",197033,NA,0,0,1,NA,NA,"latrepirdine dihydrochloride","CHEMBL2105703"
18619,"laudexium",18619,NA,0,0,1,NA,NA,"laudexium","CHEMBL2110868"
18618,"laudexium methylsulfate",18619,NA,0,0,1,NA,NA,"laudexium methylsulfate","CHEMBL2106395"
3038488,"lauralkonium",3038488,NA,0,0,1,NA,NA,"lauralkonium","CHEMBL2110672"
3038487,"lauralkonium chloride",3038488,NA,0,0,1,NA,NA,"lauralkonium chloride","CHEMBL2105005"
71517,"laurcetium",71517,NA,0,0,1,NA,NA,"laurcetium","CHEMBL2111046"
71516,"laurcetium bromide",71517,NA,0,0,1,NA,NA,"laurcetium bromide","CHEMBL2107187"
61574,"laureth 10s",61574,NA,0,0,1,NA,NA,"laureth 10s","CHEMBL2104396"
24750,"2-(dodecyloxy)ethanol",24750,NA,0,0,1,NA,NA,"laureth 4","CHEMBL500128"
65596,"laurixamine",65596,NA,0,0,1,NA,NA,"laurixamine","CHEMBL1887483"
42981,"laurocapram",42981,NA,0,0,1,NA,NA,"laurocapram","CHEMBL76591"
3038489,"lauroguadine",3038489,NA,0,0,1,NA,NA,"lauroguadine","CHEMBL1980715"
67355,"laurolinium",67355,NA,0,0,1,NA,NA,"laurolinium","CHEMBL2110860"
67354,"laurolinium acetate",67355,NA,0,0,1,NA,NA,"laurolinium acetate","CHEMBL2106374"
7133,"lauryl isoquinolinium",7133,NA,0,0,1,NA,NA,"lauryl isoquinolinium","CHEMBL1398631"
7132,"lauryl isoquinolinium bromide",7133,NA,0,0,1,NA,NA,"lauryl isoquinolinium bromide","CHEMBL2107266"
55473,"loxtidine",55473,NA,0,0,1,NA,NA,"lavoltidine","CHEMBL2110857"
55472,"lavoltidine succinate",55473,NA,0,0,1,NA,NA,"lavoltidine succinate","CHEMBL3989590"
71307,"lazabemide",71307,NA,0,0,1,NA,NA,"lazabemide","CHEMBL279390"
71355,"lecimibide",71355,NA,0,0,1,NA,NA,"lecimibide","CHEMBL274185"
16132255,"leconotide",16132255,NA,0,0,1,NA,NA,"leconotide","CHEMBL2108419"
10116877,"lecozotan",10116877,NA,0,0,1,NA,NA,"lecozotan","CHEMBL372205"
11156648,"lecozotan hydrochloride",10116877,NA,0,0,1,NA,NA,"lecozotan hydrochloride","CHEMBL2107349"
65932,"ledazerol",65932,NA,0,0,1,NA,NA,"ledazerol","CHEMBL2104355"
72941695,"ledismase",72941695,NA,0,0,1,NA,NA,"ledismase","CHEMBL2109126"
366673,"ledoxantrone",366673,NA,0,0,1,NA,NA,"ledoxantrone","CHEMBL38458"
9936010,"ledoxantrone trihydrochloride",366673,NA,0,0,1,NA,NA,"ledoxantrone trihydrochloride","CHEMBL1983659"
25185057,"lefamulin",25185057,"58076382,90465828,134692784,138112630,145705980",0,0,1,NA,NA,"lefamulin","CHEMBL3291398"
443970,"lefetamine",443970,NA,0,1,1,NA,"lefetamine","lefetamine","CHEMBL3185938"
9576916,"lefradafiban",9576916,NA,0,0,1,NA,NA,"lefradafiban","CHEMBL2105032"
26377,"leiopyrrole",26377,NA,0,0,1,NA,NA,"leiopyrrole","CHEMBL2104365"
3038493,"lemidosul",3038493,NA,0,0,1,NA,NA,"lemidosul","CHEMBL2104337"
65953,"lemildipine",65953,NA,0,0,1,NA,NA,"lemildipine","CHEMBL2104876"
65881,"leminoprazole",65881,NA,0,0,1,NA,NA,"leminoprazole","CHEMBL2105102"
22311,"limonene",22311,NA,0,0,1,NA,NA,"lemon oil","CHEMBL2108420"
9918734,"lemuteporfin",9918734,NA,0,0,1,NA,NA,"lemuteporfin","CHEMBL2107756"
3083542,"ajulemic acid",3083542,NA,0,0,1,NA,NA,"lenabasum","CHEMBL456341"
65646,"lenampicillin",65646,"6917773",0,0,1,NA,NA,"lenampicillin","CHEMBL2106329"
216262,"lenapenem",216262,NA,0,0,1,NA,NA,"lenapenem","CHEMBL3989459"
57495353,"leniolisib",57495353,NA,0,0,1,NA,NA,"leniolisib","CHEMBL3643413"
90214495,"leniolisib phosphate",57495353,NA,0,0,1,NA,NA,"leniolisib phosphate","CHEMBL3989909"
25195,"leniquinsin",25195,NA,0,0,1,NA,NA,"leniquinsin","CHEMBL2106354"
91668172,"ghrelin human",91668172,NA,0,0,1,NA,NA,"lenomorelin","CHEMBL2108303"
32593,"lenperone",32593,NA,0,0,1,NA,NA,"lenperone","CHEMBL316004"
37723,"lentinan",37723,"21868678",0,1,1,NA,"lentinan","lentinan","CHEMBL2108209"
9823820,"lenvatinib",9823820,NA,0,0,1,NA,NA,"lenvatinib","CHEMBL1289601"
118856773,"lepirudin",118856773,NA,0,0,1,NA,NA,"lepirudin","CHEMBL1201666"
118856773,"lepirudin",118856773,NA,0,1,0,NA,"lepirudin (rdna)",NA,NA
71660,"leptacline",71660,NA,0,0,1,NA,NA,"leptacline","CHEMBL2104354"
45100669,"1204975-42-7",45100669,NA,0,0,1,NA,NA,"leq506","CHEMBL3133037"
65866,"lercanidipine",65866,NA,0,1,1,NA,"lercanidipine","lercanidipine","CHEMBL250270"
157917,"lercanidipine hydrochloride",65866,NA,0,0,1,NA,NA,"lercanidipine hydrochloride","CHEMBL2106419"
6918447,"lergotrile",6918447,NA,0,0,1,NA,NA,"lergotrile","CHEMBL80937"
20055399,"lergotrile mesylate",6918447,NA,0,0,1,NA,NA,"lergotrile mesylate","CHEMBL2107181"
65997,"lerisetron",65997,NA,0,0,1,NA,NA,"lerisetron","CHEMBL56900"
16739244,"lersivirine",16739244,NA,0,0,1,NA,NA,"lersivirine","CHEMBL571987"
56928182,"lesinurad sodium",53465279,NA,0,0,1,NA,NA,"lesinurad sodium","CHEMBL2105716"
9833984,"lesogaberan",9833984,NA,0,0,1,NA,NA,"lesogaberan","CHEMBL448343"
60813,"lesopitron",60813,NA,0,1,1,NA,"lesopitron","lesopitron","CHEMBL2105051"
126565,"lestaurtinib",126565,NA,0,0,1,NA,NA,"lestaurtinib","CHEMBL603469"
11641515,"letaxaban",11641515,NA,0,0,1,NA,NA,"letaxaban","CHEMBL1095032"
135409548,"leteprinim",135409548,NA,0,0,1,NA,NA,"leteprinim","CHEMBL2104345"
135413527,"leteprinim potassium",135409548,NA,0,0,1,NA,NA,"leteprinim potassium","CHEMBL2146108"
33525,"letimide",33525,NA,0,0,1,NA,NA,"letimide","CHEMBL2110855"
172992,"letimide hydrochloride",33525,NA,0,0,1,NA,NA,"letimide hydrochloride","CHEMBL2106343"
68707,"letosteine",68707,NA,0,1,1,NA,"letosteine","letosteine","CHEMBL2105044"
59745,"letrazuril",59745,NA,0,0,1,NA,NA,"letrazuril","CHEMBL2104819"
68661,"leuciglumer",68661,NA,0,0,1,NA,NA,"leuciglumer","CHEMBL2108422"
6106,"l-leucine",6106,"857,439524",0,0,1,NA,NA,"leucine","CHEMBL291962"
68648,"leucinocaine",68648,NA,0,0,1,NA,NA,"leucinocaine","CHEMBL2106311"
71629,"leucocyanidin",71629,"440833,445881",0,0,1,NA,NA,"leucocianidol","CHEMBL123809"
135403648,"folinic acid",135403648,NA,0,0,1,NA,NA,"leucovorin","CHEMBL1679"
657181,"leuprorelin",657181,NA,0,0,1,NA,NA,"leuprolide","CHEMBL1201199"
657180,"leuprolide acetate",657181,NA,0,1,1,NA,"leuprolide acetate","leuprolide acetate","CHEMBL1200775"
68897,"leurubicin",68897,NA,0,0,1,NA,NA,"leurubicin","CHEMBL3989596"
123601,"levalbuterol hydrochloride",123600,NA,0,1,1,NA,"levalbuterol hydrochloride","levalbuterol hydrochloride","CHEMBL1201061"
11505167,"levalbuterol sulfate",123600,NA,0,0,1,NA,NA,"levalbuterol sulfate","CHEMBL3989589"
10349032,"levalbuterol (tartrate)",10349032,NA,0,1,1,NA,"levalbuterol tartrate","levalbuterol tartrate","CHEMBL3989693"
5359371,"levallorphan",5359371,NA,0,0,1,NA,NA,"levallorphan","CHEMBL1254682"
5464111,"levallorphan tartrate",5464111,"11957609,16051988",0,1,1,NA,"levallorphan tartrate","levallorphan tartrate","CHEMBL2062276"
32893,"l-amphetamine",32893,NA,0,0,1,NA,NA,"levamfetamine","CHEMBL19393"
68638,"levamfetamine succinate",68638,NA,0,0,1,NA,NA,"levamfetamine succinate","CHEMBL2106371"
26879,"levamisole",26879,NA,0,0,1,NA,NA,"levamisole","CHEMBL1454"
9822750,"levamlodipine",9822750,NA,0,0,1,NA,NA,"levamlodipine","CHEMBL2111097"
46174133,"levamlodipine malate",9822750,NA,0,0,1,NA,NA,"levamlodipine malate","CHEMBL2107350"
69165622,"levamlodipine maleate",9822750,NA,0,1,0,NA,"levamlodipine maleate",NA,NA
93504,"levcromakalim",93504,NA,0,0,1,NA,NA,"levcromakalim","CHEMBL100"
449215,"l-cycloserine",449215,NA,0,0,1,NA,NA,"levcycloserine","CHEMBL448864"
688441,"levdobutamine",688441,NA,0,0,1,NA,NA,"levdobutamine","CHEMBL1367478"
20055401,"levdobutamine lactobionate",20055401,NA,0,0,1,NA,NA,"levdobutamine lactobionate","CHEMBL2106421"
72027,"levemopamil",72027,NA,0,0,1,NA,NA,"levemopamil","CHEMBL187829"
443372,"levisoprenaline",443372,NA,0,0,1,NA,NA,"levisoprenaline","CHEMBL1160723"
3038503,"levlofexidine",3038503,NA,0,0,1,NA,NA,"levlofexidine","CHEMBL2107417"
36604,"levmetamfetamine",36604,NA,0,0,1,NA,NA,"levmetamfetamine","CHEMBL1927030"
60657,"levobetaxolol",60657,NA,0,0,1,NA,NA,"levobetaxolol","CHEMBL1201274"
60656,"levobetaxolol hcl",60657,NA,0,1,1,NA,"levobetaxolol hydrochloride","levobetaxolol hydrochloride","CHEMBL1200837"
39468,"levobunolol",39468,NA,0,0,1,NA,NA,"levobunolol","CHEMBL1201237"
5284409,"levobunolol hydrochloride",39468,"441415",0,1,1,NA,"levobunolol hydrochloride","levobunolol hydrochloride","CHEMBL1201177"
92253,"levobupivacaine",92253,NA,0,0,1,NA,NA,"levobupivacaine","CHEMBL1201193"
117965,"levobupivacaine hydrochloride",92253,NA,0,1,1,NA,"levobupivacaine hydrochloride","levobupivacaine hydrochloride","CHEMBL1200749"
54385,"levocabastine",54385,NA,0,0,1,NA,NA,"levocabastine","CHEMBL1615438"
54384,"levocabastine hydrochloride",54385,NA,0,1,1,NA,"levocabastine hydrochloride","levocabastine hydrochloride","CHEMBL1237102"
1549000,"levocetirizine",1549000,NA,0,1,1,NA,"levocetirizine","levocetirizine","CHEMBL1201191"
65859,"levodropropizine",65859,NA,0,0,1,NA,NA,"levodropropizine","CHEMBL1288810"
15706387,"levofacetoperane",15706387,"65715",0,0,1,NA,NA,"levofacetoperane","CHEMBL3989468"
65801,"levofenfluramine",65801,NA,0,0,1,NA,NA,"levofenfluramine","CHEMBL438145"
9579050,"levofuraltadone",9579050,NA,0,0,1,NA,NA,"levofuraltadone","CHEMBL3989463"
10954115,"l-glucose",10954115,NA,0,0,1,NA,NA,"levoglucose","CHEMBL1873035"
47576,"ketoconazole",47576,NA,0,0,1,NA,NA,"levoketoconazole","CHEMBL295698"
135398559,"levoleucovorin",135398559,NA,0,1,1,NA,"levoleucovorin","levoleucovorin","CHEMBL1908841"
135500522,"calcium levofolinate",135398559,"135403647,135430812,136047905",0,1,1,NA,"levoleucovorin calcium","levoleucovorin calcium","CHEMBL1908361"
135398561,"levomefolic acid",135398561,NA,0,0,1,NA,NA,"levomefolic acid","CHEMBL1231574"
442343,"levomenol",442343,NA,0,0,1,NA,NA,"levomenol","CHEMBL1096927"
16666,"l-menthol",16666,NA,0,0,1,NA,NA,"levomenthol","CHEMBL470670"
72287,"levomepromazine",72287,NA,0,0,1,NA,NA,"levomepromazine","CHEMBL1764"
11954230,"levomepromazine hydrochloride",72287,NA,0,0,1,NA,NA,"levomepromazine hydrochloride","CHEMBL2104973"
5282484,"levomepromazine maleate",72287,"72286,66509205",0,0,1,NA,NA,"levomepromazine maleate","CHEMBL1725730"
22267,"levomethadone",22267,NA,0,0,1,NA,NA,"levomethadone","CHEMBL159659"
15130,"levomethadyl acetate",15130,NA,0,0,1,NA,NA,"levomethadyl acetate","CHEMBL1514"
5362449,"levomethorphan",5362449,NA,0,0,1,NA,NA,"levomethorphan","CHEMBL1908323"
26430,"methiomeprazine",26430,"76966044",0,0,1,NA,NA,"levometiomeprazine","CHEMBL3989662"
6917779,"levomilnacipran",6917779,NA,0,0,1,NA,NA,"levomilnacipran","CHEMBL99946"
3034006,"levomoprolol",3034006,NA,0,0,1,NA,NA,"levomoprolol","CHEMBL2106030"
10453145,"levomoramide",10453145,NA,0,0,1,NA,NA,"levomoramide","CHEMBL2104862"
5361881,"levonantradol",5361881,NA,0,0,1,NA,NA,"levonantradol","CHEMBL2111116"
5361880,"levonantradol hydrochloride",5361881,NA,0,0,1,NA,NA,"levonantradol hydrochloride","CHEMBL2107412"
164739,"levonordefrin",164739,NA,0,0,1,NA,NA,"levonordefrin","CHEMBL677"
5362482,"levophenacylmorphan",5362482,"517743,6916189",0,0,1,NA,NA,"levophenacylmorphan","CHEMBL2104996"
200742,"levopropoxyphene",200742,NA,0,0,1,NA,NA,"levopropoxyphene","CHEMBL1738990"
16051927,"unii-kk9590r73s",16051927,NA,0,0,1,NA,NA,"levopropoxyphene napsylate","CHEMBL1593906"
64736,"novrad",64736,NA,0,1,0,NA,"levopropoxyphene napsylate, anhydrous",NA,NA
172994,"levopropylcillin",172994,NA,0,0,1,NA,NA,"levopropylcillin","CHEMBL3990988"
23674237,"levopropylcillin potassium",172994,NA,0,0,1,NA,NA,"levopropylcillin potassium","CHEMBL3989853"
71197,"levopropylhexedrine",71197,NA,0,0,1,NA,NA,"levopropylhexedrine","CHEMBL2105014"
53511,"levoprotiline",53511,NA,0,0,1,NA,NA,"levoprotiline","CHEMBL584059"
24836138,"levorine",24836138,"131750179,10079874",0,0,1,NA,NA,"levorin","CHEMBL2108379"
35805,"levormeloxifene",35805,NA,0,0,1,NA,NA,"levormeloxifene","CHEMBL301327"
5359272,"levorphanol",5359272,NA,0,0,1,NA,NA,"levorphanol","CHEMBL592"
123600,"levalbuterol",123600,NA,0,0,1,NA,NA,"levosalbutamol","CHEMBL1002"
9852564,"levosemotiadil",9852564,NA,0,0,1,NA,NA,"levosemotiadil","CHEMBL2105033"
3033825,"levosimendan",3033825,NA,0,0,1,NA,NA,"levosimendan","CHEMBL2051955"
688272,"levosulpiride",688272,NA,0,1,1,NA,"levosulpiride","levosulpiride","CHEMBL267044"
5819,"l-thyroxine",5819,NA,0,0,1,NA,NA,"levothyroxine","CHEMBL1624"
7048810,"levotofisopam",7048810,NA,0,0,1,NA,NA,"levotofisopam","CHEMBL2107351"
92874,"(-)-verbenone",92874,NA,0,0,1,NA,NA,"levoverbenone","CHEMBL2426701"
439357,"alpha-d-galactose",439357,NA,0,1,0,NA,"levovist",NA,NA
11579,"levulinic acid",11579,NA,0,0,1,NA,NA,"levulinic acid","CHEMBL1235931"
5288670,"lexacalcitol",5288670,NA,0,0,1,NA,NA,"lexacalcitol","CHEMBL432600"
24798598,"lexanopadol",24798598,NA,0,0,1,NA,NA,"lexanopadol","CHEMBL3301613"
11351021,"lexibulin",11351021,NA,0,0,1,NA,NA,"lexibulin","CHEMBL552212"
9804204,"lexipafant",9804204,NA,0,0,1,NA,NA,"lexipafant","CHEMBL322832"
5482599,"lexithromycin",5482599,"6532846,133562717,137706600",0,0,1,NA,NA,"lexithromycin","CHEMBL2106397"
3038504,"lexofenac",3038504,NA,0,0,1,NA,NA,"lexofenac","CHEMBL2104357"
44814409,"lgh-447",44814409,NA,0,0,1,NA,NA,"lgh-447","CHEMBL3545194"
58212050,"liafensine",58212050,NA,0,0,1,NA,NA,"liafensine","CHEMBL2364614"
60652,"liarozole",60652,NA,0,0,1,NA,NA,"liarozole","CHEMBL389433"
11983193,"liarozole fumarate",60652,"60652,6436138",0,0,1,NA,NA,"liarozole fumarate","CHEMBL2105595"
71454,"liarozole hydrochloride",60652,NA,0,0,1,NA,NA,"liarozole hydrochloride","CHEMBL2105015"
76968192,"libecillide",76968192,NA,0,0,1,NA,NA,"libecillide","CHEMBL2104809"
71320,"libenzapril",71320,NA,0,0,1,NA,NA,"libenzapril","CHEMBL430554"
114709,"licarbazepine",114709,NA,0,0,1,NA,NA,"licarbazepine","CHEMBL1067"
133021,"licofelone",133021,NA,0,0,1,NA,NA,"licofelone","CHEMBL300982"
163463,"licorice acid",14982,NA,0,0,1,NA,NA,"licorice","CHEMBL2109060"
5486198,"licostinel",5486198,NA,0,0,1,NA,NA,"licostinel","CHEMBL289832"
71385,"licryfilcon a",71385,NA,0,0,1,NA,NA,"licryfilcon a","CHEMBL2109061"
3768031,"lidadronic acid",3768031,NA,0,0,1,NA,NA,"lidadronic acid","CHEMBL122455"
47510,"lidamidine",47510,NA,0,0,1,NA,NA,"lidamidine","CHEMBL448416"
47509,"lidamidine hydrochloride",47510,NA,0,0,1,NA,NA,"lidamidine hydrochloride","CHEMBL1490570"
68919,"lidanserin",68919,NA,0,0,1,NA,NA,"lidanserin","CHEMBL1742467"
3676,"lidocaine",3676,NA,0,1,1,NA,"lidocaine","lidocaine","CHEMBL79"
42963,"lidofenin",42963,NA,0,0,1,NA,NA,"lidofenin","CHEMBL1400608"
